predictor_1,predictor_2,predictor_3,predictor_4,answer_c1s2,answer_c1s4,answer_c2s2,answer_c2s4,answer_c3s2,answer_c3s3,answer_c4s3,answer_c4s4
14632,13888,15640,14976,10244.67918960958,4359.255347052203,2685.7555833035485,4706.193823569707,958.4381802153878,4484.726324384141,11155.289120055872,5911.423987547087
15634,17114,13163,14422,12418.735301128789,2640.3201489374014,3249.480739126573,4440.954025437244,1445.9588547666137,3773.086804458706,9389.985114605512,7334.829313212406
12076,14885,18544,16972,11226.062772563688,7083.010848043996,2912.807436328987,5112.607578756393,744.2271943003836,5310.876593557913,13232.973331712592,4753.884698593527
13367,15809,16416,13569,11743.54731212762,4291.282374083835,3071.1678153470257,4175.040806092574,993.112684841003,4702.719572089536,11713.288965779779,5098.260774372557
10255,15504,17427,15930,11608.014064628507,6910.9900462648,3022.8367981455726,4262.349865287431,870.4617466163984,4993.861188468247,12433.41155813682,4758.921959544272
15476,17094,14803,12432,12554.371719847552,2468.0011629027344,3287.593135396949,4105.516437039543,1251.7363744002773,4239.521161568387,10563.39264324633,5862.725308733376
16259,15164,14982,12055,11139.19132776087,2344.635251442481,2928.915381045512,4144.410727526502,1095.8344261507868,4292.753328781724,10689.130147276494,5566.7064319449
15126,15708,14741,12760,11524.114938987266,2935.5660114749585,3026.199874008301,4070.6459920015714,1157.1516251509388,4224.509989977023,10516.426802156571,5749.244965062836
15407,15050,14458,14732,11011.886109173749,3465.8891951244455,2885.8448433687236,4649.718268997798,1152.886900466179,4145.791151930657,10312.203824588905,6620.4934844802
13965,15403,14558,13398,11286.284891104202,3651.4483643961235,2965.3304460250274,3971.0563336887444,1150.097564206414,4174.181220454284,10383.818237427866,5777.837718316044
15793,15879,14844,13144,11656.871296493016,2720.7779801801485,3055.3603085949253,4368.514079125096,1166.9288874821123,4253.309011625389,10590.624822967045,6056.907528148377
15075,13380,16942,13831,9961.681511683828,4092.3214267728786,2612.3095721727445,4690.205695771028,807.8427106080323,4855.0201617834055,12087.074880149608,5050.339841431773
13216,15866,15048,15364,11668.869867544916,4741.788852447056,3050.3077176767456,4417.455524494851,1146.4832117987992,4314.2618744387255,10733.723183709386,6202.6247790851885
12053,13571,16653,15960,10088.418078370065,6186.924291538334,2640.7833770003253,4539.715523437296,841.5190888015871,4775.3639197660705,11877.614071954436,5235.583943286178
15101,17100,14137,13345,12499.271754221545,2795.332097813136,3272.5601703330385,4171.509410307135,1328.0119845712914,4050.5855056271976,10086.407491848728,6379.155713435559
13664,16302,16653,13783,12131.887370176239,4237.2281003593425,3166.2376185546823,4351.514330858829,1002.9350145304376,4769.214407982506,11883.719417004562,5189.329192587184
18055,11183,17226,13923,8333.115940870855,2995.1269077989214,2185.9183030096365,5550.463744767652,666.5286527282312,4937.865887729989,12288.405306012479,5356.739194223886
12154,15028,16034,14442,11131.258922442561,5134.456565252776,2915.280159433807,4088.591761423324,979.3559064443925,4596.627446641606,11437.399779211602,5216.218092701304
14478,14490,13454,17893,10518.139123594794,4895.239686115172,2751.3409456368627,5106.296969065721,1221.2899995923058,3862.47973260882,9591.511445879669,7893.393576307385
13463,18345,14094,14916,13417.505872209316,3873.595253215889,3498.0778364864605,4234.862380728242,1428.952378244927,4038.0464547649153,10055.957874078973,6797.167790782881
16155,13804,14058,15222,10062.033028708542,3368.397752959151,2642.307457062353,4877.565968178421,1099.8535409942688,4033.685547287001,10024.3177763085,6981.419604235086
13608,14074,17384,13608,10518.671645215156,4645.61576866229,2755.452564081964,4361.885712404697,799.9452839956352,4980.37851616405,12403.66009233949,4604.807249023922
14085,13482,15190,16568,9909.849321651873,5183.945791152362,2596.0940060210396,4934.297720653278,976.9157732231668,4358.354104799291,10831.607931904291,6449.394506521331
13157,14819,14076,15422,10815.9237196865,4695.670198172622,2839.6017067948355,4274.316517961439,1161.8609220355281,4039.6090580128075,10036.417737651034,6453.630586823682
15512,11890,18670,15801,8959.318821764115,5324.555438923518,2335.894180287435,5686.546189249015,597.2193467933755,5348.862966243469,13321.166285438449,4760.209264682775
14736,15372,18091,12523,11551.332642762694,3721.656786046903,3017.0395573596447,4477.96087051407,800.6900586099947,5178.5547135468205,12912.436192620058,4329.450641094131
14740,16926,12076,14404,12188.918839530346,2951.6185181816027,3199.627675243058,4060.679620939364,1537.2320110228402,3464.2810741512258,8611.693186000854,7393.552448575735
13568,15739,17183,15584,11753.722388871085,5234.680996737033,3057.512531332452,4910.545448956907,927.7716596924402,4921.369880155336,12261.460459509712,5447.597027025524
16983,13459,16798,14187,10007.207217518215,3161.484609660315,2616.0994962719687,5319.946809265791,835.1714775411227,4813.21326957063,11984.919287039414,5692.78148412696
15223,13039,15790,16729,9622.410139200769,4900.935636867751,2515.734256477617,5358.7802335135275,899.5216989747685,4528.9391514973395,11261.088712977045,6470.929864368366
14746,14560,12845,17037,10523.061532047468,4293.990592541944,2759.9542877331714,4848.799154456165,1277.3649101104857,3688.5548628405177,9156.443500677731,7889.14532255048
15430,15539,14062,13098,11342.457214223323,2810.774434269775,2981.1631220573654,4126.571216514464,1215.124069593132,4031.3736520829502,10030.592800630307,6157.9448249947
14910,12492,13900,17985,9086.813173883202,5141.18513214499,2384.2737886342134,5289.065764604469,1020.8757944791269,3992.8329704696393,9907.081258333315,7554.929162138953
13953,14352,16236,15296,10637.011882471405,4880.702785135838,2781.747085332443,4737.090912992013,934.2043667504904,4654.037430683441,11581.989470085431,5679.357060482224
15255,15631,11962,16143,11232.432388918745,3386.0379862194777,2947.470633978939,4596.341693880189,1451.2645052897913,3434.2230714174784,8527.71328214099,8152.84924591018
12292,18853,12451,14280,13644.167518971668,3785.9134685779636,3567.885455972193,3617.513029292234,1643.9077707356198,3570.2239949588,8880.826223884127,6893.510638947744
16200,15291,15000,13560,11233.196549471118,2754.598381404822,2943.529238488652,4610.184392919684,1114.8428114895496,4298.62698541968,10701.32283888826,6197.426201952762
12710,14470,13917,16304,10546.337832247034,5237.3661181867465,2768.5298314493994,4381.640862264244,1153.7247193122919,3995.687687645189,9921.318230893194,6681.857208514612
12474,14207,15549,18584,10475.554668094865,6820.56214910631,2730.758452050235,5131.1997258030415,1001.6689633441555,4460.686441734808,11088.212753640983,6630.511617880666
14746,16016,15495,14552,11814.692130846299,3794.0860308868696,3085.6914381435936,4635.418107192767,1115.7559897814986,4439.700324099601,11055.24368161682,6127.9635887424665
14792,18904,15816,12303,13997.826021197488,2603.1750102106544,3647.7957534018583,4141.103296980052,1258.5145703965131,4525.444676788966,11290.330322422129,5553.762351330673
13293,15252,15142,15733,11220.538020787099,4960.790746654905,2934.4231871809316,4540.183533514593,1097.0630358354153,4342.0883991878145,10799.89804456099,6231.630739485279
14085,16584,14473,14016,12150.563157046854,3626.3291689504895,3180.838994904976,4170.880379367952,1252.3209828467686,4148.2303575992355,10324.761060006202,6216.2572026157995
14073,16524,14680,14539,12123.28962592278,3864.1104893603665,3169.8741702132165,4341.643440972613,1230.650029348902,4207.4447810302245,10472.53610867611,6331.9545420892255
15927,16432,14255,10130,12019.225299104794,1754.1654230764666,3167.773137153924,3370.783675496475,1245.5917996858818,4082.312309826246,10172.446621351364,4970.102110123289
12887,13467,15618,16294,9932.625855576413,5720.762860143799,2603.57209728741,4656.235385847942,930.4222011846441,4480.920798866989,11137.013103746613,5917.143526701366
15506,13923,17520,12630,10411.94656409417,3497.351686183153,2729.268264067459,4550.906269733464,783.994891611051,5017.8044229039915,12502.280309728603,4581.42738583457
15549,12648,16140,15007,9356.557245512682,4232.825649095082,2455.164452181481,5002.614204209753,835.6573519388426,4628.342885577069,11511.727738211368,5773.280210847573
16748,15572,13322,13872,11302.061004523799,2223.1083060707065,2966.3977718692086,4543.354957780924,1303.456614962936,3819.985483444605,9502.04765315443,7105.895601979886
13589,13940,17148,13384,10400.10227138206,4517.669681373341,2727.744693161186,4252.693591732497,811.6841762493166,4913.378328859271,12234.663445031872,4618.048064541288
12644,14570,13604,18802,10590.66063078372,6216.6813354049855,2769.116650329729,4937.03798488848,1210.5956004965603,3906.847286123886,9697.084536273516,7658.261206444505
17995,13382,14407,11514,9779.64044385523,1621.6925906605602,2583.721938230196,4222.676303400326,1018.4350960438691,4130.150170958626,10276.686740253303,5663.17844177559
14720,14416,14956,16555,10582.14134513367,4663.840205308532,2765.7655571047,5060.277141028997,1068.8264225735497,4289.656281573281,10666.325998022463,6837.051470621184
16389,13779,15295,14544,10135.289065895537,3276.782619530707,2657.2368189228046,4965.084325188385,987.8067335304223,4385.433816429313,10909.578407030118,6308.027107489441
17893,15225,13425,11123,11058.350217982557,1174.2454562818393,2917.15761134639,3959.15390885091,1249.1970314089435,3847.1655618647737,9577.696760114792,5975.206585840626
16720,15117,12896,13398,10936.439882273575,2167.1115425702355,2879.054563754545,4304.2301355939635,1301.0664196611096,3699.008398505874,9197.00596509625,6929.029223975661
13733,16522,12622,15708,11942.209512691708,3992.433277436312,3129.4677555990984,4267.1740795759915,1450.2940268120901,3622.043257028332,8999.978435185036,7452.924134431454
12430,18000,15107,15430,13262.13992231222,4841.958486701287,3451.9933338856817,4284.145771206456,1285.3720423302796,4327.982271885677,10778.914386657056,6292.867463293725
17416,13894,13841,13279,10112.989763456146,2128.026172317369,2663.373990963626,4569.820591319136,1117.2347157121062,3969.793770776451,9871.146049716997,6583.189968852213
11928,16100,16030,15540,11930.877862464535,5596.541996219475,3112.1376125660768,4328.270039095154,1055.540042060261,4594.3058605529,11435.72261323209,5613.619094338342
14428,14208,15063,16593,10437.105622477982,4887.6983240756035,2729.194984902517,5011.730550592554,1042.5233568807384,4320.698765461962,10742.277707954207,6696.540916769419
15836,14111,15185,14553,10373.87823374455,3492.7447282230187,2720.082775910958,4810.513379790232,1018.0900088713281,4353.926898144373,10831.073466297057,6255.449190201268
16396,16845,14841,10955,12372.250663998735,1712.4111473998316,3248.435084361736,3862.6440404138375,1224.3877770325385,4249.1348496491355,10591.686034558245,5383.974958522442
13357,14756,18253,14459,11101.894368675094,5267.235018510703,2894.3089999989243,4704.018185114484,760.591279013199,5226.946062519513,13025.982601970121,4491.4227367343465
17002,14582,17804,11556,10927.427843445068,2331.9989764013703,2860.436366828665,4718.344985506805,793.1131937501974,5096.4724544496175,12707.602072463003,4497.726442033416
14195,15448,14354,16291,11297.56664625114,4520.9930336723355,2952.967526698799,4774.56136290151,1197.4689972167992,4116.895989265427,10237.097053539628,6995.559424341278
14718,16696,16235,12629,12387.74610190991,3197.4281571207043,3237.9806406119405,4213.473223018791,1069.8127518650585,4648.451462739602,11586.445295026022,5218.042460688759
14904,12840,13597,16824,9322.384963326109,4584.91530124079,2451.874885953259,4936.129001389618,1066.456118309924,3905.666263970416,9691.322402733178,7303.52643262846
16699,11968,16207,14649,8853.830814155715,3648.845331377264,2325.28360670495,5197.052368423274,787.9588661342265,4647.722377136033,11559.412104894956,5805.8943272509
14306,15392,14998,14490,11311.435879957395,3971.2284566476587,2962.837267706047,4415.039297816839,1117.6474208674747,4299.65637876125,10698.330540126772,6101.190113431538
13785,15478,12449,16276,11164.579021223039,4276.335338128503,2930.9187614879193,4393.565771940983,1382.1886188857222,3574.7550269140493,8874.246467381938,7608.735323671809
15904,13330,14955,14552,9779.130789779236,3536.327078321277,2570.25981950999,4766.437756961504,980.7826889737796,4289.705449429057,10665.295195075269,6249.588279672565
13981,16222,12189,17630,11680.656647322161,4464.0539818026355,3054.5854978000307,4734.594083523063,1487.5718271037679,3499.2962547329926,8689.705447760647,8419.7899649599
17535,14484,11882,14274,10395.302550572364,1910.639094098401,2738.8105400220593,4562.747940168016,1349.4245634386536,3410.844379727859,8471.193015557496,7801.795513567958
11711,13155,14988,17928,9655.957868186362,6814.329836526724,2530.7081311330867,4715.078889409877,967.4809148019717,4303.875072622181,10683.958184067385,6387.962193753638
12794,17170,14012,13235,12551.637631439677,3737.5700268331866,3289.781197359567,3639.133075081287,1330.1086610256202,4016.8490776949075,9995.21360326268,5867.594259632528
15352,14388,13820,17270,10471.078141039148,4304.5043613001035,2737.893284296104,5218.138004575065,1179.593157516779,3966.0618426674628,9853.96385689245,7754.552044136855
14488,15264,14145,14880,11146.416804664124,3864.4565105059396,2923.1554638914313,4428.714094757672,1193.7111536216123,4057.099145339338,10087.914300513305,6589.157950518039
12994,10290,18857,17608,7763.921769813702,7630.431186560457,2026.8135995882817,5500.099228407642,500.7172191687981,5405.292552371837,13451.168139991583,4426.383219845395
13878,13209,18387,14983,9940.340555104554,5499.7907084897215,2595.739295194146,4972.576969272643,673.2294678216119,5267.032893330714,13119.905337766842,4504.713538247865
14472,14137,16631,13725,10506.510669559084,4146.435708515374,2754.0883372168373,4476.144055905709,876.8589866006876,4765.74103445561,11865.31561667921,5102.8431974443865
15629,14484,14594,14073,10605.41553538579,3267.5573532176445,2785.4118736280534,4523.111964286441,1092.79427303268,4184.994509305829,10408.98596402031,6284.3680265167395
12879,15614,13144,17903,11319.934490012456,5456.740989061735,2959.9527362528816,4702.898694296224,1334.5934365016346,3773.6426504293872,9370.366455314721,7744.618970192422
14526,12738,15589,16364,9386.054561535639,5099.123764156559,2461.0457415811693,5039.994717914389,891.1982139056029,4472.665380426715,11116.305078169913,6222.381718246968
16200,14911,16357,12181,11060.760452464023,2656.7770619934367,2900.969706582936,4413.420612639011,950.0334956249801,4684.8023935975825,11672.19261623071,5115.08606109929
14495,16720,13718,15768,12179.823657193028,3830.3994789654653,3181.2003067024025,4620.462931247903,1359.365460156383,3933.1756289078153,9784.875704680559,7315.90865150633
